CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST03931,46,Female,One year,114.19,6940.85,No,DSL,61.0,Yes,Mailed check,No
CUST03932,30,Female,Two year,107.7,1202.56,No,Fiber optic,11.0,Yes,Bank transfer,No
CUST03933,64,Male,One year,40.87,1527.81,No,Fiber optic,36.0,No,Mailed check,No
CUST03934,69,Female,Month-to-month,69.6,,No,DSL,15.0,Yes,Electronic check,No
CUST03935,34,Male,Month-to-month,82.155,2909.83,No,Fiber optic,53.0,Yes,Electronic check,No
CUST03936,62,Female,Two year,59.99,3736.18,Yes,Fiber optic,62.0,No,Mailed check,No
CUST03937,49,Female,Month-to-month,56.08,2717.22,No,Fiber optic,48.0,No,Electronic check,No
CUST03938,65,Female,Two year,102.64,1554.49,Yes,DSL,15.0,No,Mailed check,Yes
CUST03939,39,Male,Two year,65.21,4107.49,No,DSL,63.0,Yes,Credit card,No
CUST03940,21,Female,Month-to-month,72.37,3148.77,No,DSL,43.0,No,Bank transfer,Yes
CUST03941,22,Female,Two year,118.24,5907.76,Yes,DSL,,Yes,Electronic check,No
CUST03942,54,Male,Month-to-month,26.0,,Yes,Fiber optic,60.0,Yes,Electronic check,No
CUST03943,58,Male,Two year,68.8,4162.12,No,Fiber optic,,Yes,Credit card,No
CUST03944,66,Male,Month-to-month,97.41,1505.02,No,Fiber optic,15.0,No,Bank transfer,Yes
CUST03945,30,Male,Month-to-month,35.12,972.9,Yes,Fiber optic,29.0,No,Bank transfer,No
CUST03946,51,Female,One year,81.15,3233.78,No,Fiber optic,40.0,No,Mailed check,No
CUST03947,62,Female,One year,43.95,1333.96,No,Fiber optic,31.0,Yes,Electronic check,Yes
CUST03948,39,Female,Month-to-month,106.74,1149.23,Yes,DSL,11.0,Yes,Bank transfer,No
CUST03949,40,Female,One year,52.71,3311.38,No,Fiber optic,62.0,Yes,Electronic check,No
CUST03950,68,Male,Month-to-month,52.91,406.7,No,DSL,8.0,No,Electronic check,No
CUST03951,20,Female,Month-to-month,79.82,4166.62,No,Fiber optic,51.0,Yes,Electronic check,No
CUST03952,59,Female,Month-to-month,38.36,2098.19,No,Fiber optic,57.0,No,Electronic check,No
CUST03953,51,Female,Month-to-month,48.49,192.48,No,Fiber optic,4.0,Yes,Mailed check,No
CUST03954,49,Female,Month-to-month,61.66,2153.19,No,Fiber optic,36.0,No,Bank transfer,Yes
CUST03955,62,Male,Month-to-month,55.36,1068.21,Yes,Fiber optic,19.0,Yes,Electronic check,Yes
CUST03956,68,Female,Month-to-month,72.49,1762.13,No,Fiber optic,24.0,No,Bank transfer,No
CUST03957,66,Female,Month-to-month,,3323.31,No,DSL,41.0,No,Credit card,No
CUST03958,38,Female,Month-to-month,76.67,3695.48,No,DSL,49.0,Yes,Credit card,No
CUST03959,63,Male,Two year,85.42,3950.89,No,No,46.0,Yes,Bank transfer,No
CUST03960,61,Male,Month-to-month,50.77,1784.05,No,DSL,36.0,No,Mailed check,Yes
CUST03961,38,Female,Two year,32.64,331.19,No,Fiber optic,10.0,Yes,Mailed check,No
CUST03962,61,Female,One year,96.08,650.46,No,Fiber optic,7.0,Yes,Credit card,No
CUST03963,28,Female,One year,105.08,1197.73,No,Fiber optic,12.0,Yes,Electronic check,No
CUST03964,56,Male,One year,45.7,2229.71,No,Fiber optic,48.0,Yes,Credit card,No
CUST03965,21,Female,Two year,60.71,2233.34,No,Fiber optic,37.0,Yes,Electronic check,No
CUST03966,68,Female,Month-to-month,69.86,2557.84,No,Fiber optic,36.0,Yes,Credit card,No
CUST03967,18,Female,One year,73.33,4446.25,No,Fiber optic,,Yes,Credit card,No
CUST03968,45,Male,One year,85.95,753.17,No,DSL,,Yes,Mailed check,No
CUST03969,41,Female,One year,24.16,143.78,No,Fiber optic,,Yes,Bank transfer,No
CUST03970,52,Female,Two year,92.15,3916.0,No,DSL,43.0,Yes,Bank transfer,Yes
CUST03971,30,Male,Month-to-month,,1579.63,Yes,DSL,58.0,No,Credit card,No
CUST03972,64,Male,One year,66.83,3079.32,No,Fiber optic,46.0,Yes,Mailed check,No
CUST03973,51,Female,One year,102.77,3561.62,No,Fiber optic,34.0,Yes,Electronic check,No
CUST03974,28,Male,Month-to-month,65.12,1373.5,No,Fiber optic,22.0,Yes,Credit card,Yes
CUST03975,53,Female,Month-to-month,34.91,,No,DSL,21.0,Yes,Electronic check,No
CUST03976,68,Male,One year,118.5,1779.66,No,Fiber optic,15.0,No,Electronic check,No
CUST03977,34,Male,Two year,108.93,542.58,Yes,DSL,5.0,No,Mailed check,No
CUST03978,52,Female,Month-to-month,97.13,1635.13,No,No,17.0,Yes,Mailed check,No
CUST03979,35,Female,Two year,61.15,1106.32,No,Fiber optic,19.0,Yes,Bank transfer,No
CUST03980,57,Female,Month-to-month,38.38,225.09,No,DSL,5.0,No,Mailed check,No
CUST03981,39,Male,Month-to-month,114.14,2605.62,No,Fiber optic,23.0,No,Credit card,No
CUST03982,41,Female,Month-to-month,73.24,1035.93,No,No,14.0,Yes,Credit card,Yes
CUST03983,36,Female,Month-to-month,105.24,1149.02,No,No,10.0,No,Electronic check,No
CUST03984,54,Female,Month-to-month,54.21,,No,DSL,31.0,Yes,Bank transfer,No
CUST03985,56,Female,Month-to-month,53.53,681.0,No,Fiber optic,13.0,Yes,Electronic check,Yes
CUST03986,38,Female,One year,118.55,2599.95,Yes,Fiber optic,22.0,Yes,Electronic check,Yes
CUST03987,25,Male,One year,72.18,2650.95,Yes,Fiber optic,37.0,Yes,Bank transfer,No
CUST03988,45,Female,Month-to-month,34.07,1310.57,No,Fiber optic,39.0,Yes,Electronic check,No
CUST03989,22,Female,Month-to-month,41.97,454.59,No,Fiber optic,10.0,Yes,Bank transfer,Yes
CUST03990,34,Male,Month-to-month,68.19,2180.06,No,Fiber optic,31.0,Yes,Electronic check,No
CUST03991,54,Female,One year,24.25,1049.24,No,Fiber optic,43.0,No,Electronic check,No
CUST03992,53,Female,Month-to-month,66.25,2421.99,No,Fiber optic,36.0,Yes,Bank transfer,No
CUST03993,36,Female,Month-to-month,61.89,2157.51,No,Fiber optic,35.0,Yes,Credit card,No
CUST03994,44,Female,Two year,,6649.34,No,Fiber optic,68.0,Yes,Electronic check,No
CUST03995,51,Female,Two year,55.49,3031.96,Yes,DSL,55.0,Yes,Electronic check,No
CUST03996,28,Male,Month-to-month,118.25,8002.77,No,Fiber optic,68.0,Yes,Credit card,No
CUST03997,62,Male,Month-to-month,38.08,,No,Fiber optic,47.0,No,Bank transfer,No
CUST03998,64,Male,Month-to-month,79.1,449.5,No,DSL,6.0,No,Bank transfer,No
CUST03999,29,Female,One year,28.97,841.71,No,Fiber optic,28.0,Yes,Credit card,No
CUST04000,38,Male,One year,93.39,2759.84,Yes,Fiber optic,30.0,Yes,Bank transfer,No
CUST04001,28,Female,Month-to-month,119.48,3228.25,No,No,,No,Mailed check,No
CUST04002,56,Female,One year,101.91,7031.75,No,Fiber optic,69.0,Yes,Electronic check,No
CUST04003,45,Female,Month-to-month,,2905.78,No,Fiber optic,39.0,Yes,Bank transfer,Yes
CUST04004,22,Male,Month-to-month,68.47,2379.11,No,No,35.0,No,Credit card,No
CUST04005,34,Male,Month-to-month,103.5,4500.57,No,DSL,44.0,No,Electronic check,Yes
CUST04006,37,Male,Month-to-month,113.6,1704.84,Yes,Fiber optic,15.0,Yes,Credit card,No
CUST04007,58,Female,Month-to-month,118.92,3717.41,No,No,32.0,Yes,Bank transfer,No
CUST04008,63,Male,Month-to-month,59.65,1726.96,No,Fiber optic,29.0,Yes,Credit card,No
CUST04009,29,Female,Month-to-month,119.09,7535.22,Yes,No,63.0,Yes,Credit card,No
CUST04010,23,Male,Month-to-month,35.59,212.89,Yes,Fiber optic,6.0,Yes,Electronic check,No
CUST04011,34,Male,One year,45.35,1189.44,Yes,DSL,27.0,Yes,Electronic check,No
CUST04012,68,Female,Month-to-month,28.9,776.74,No,DSL,28.0,Yes,Bank transfer,No
CUST04013,36,Female,Month-to-month,47.17,296.26,No,Fiber optic,5.0,No,Credit card,No
CUST04014,43,Male,One year,96.79,,No,DSL,41.0,Yes,Credit card,Yes
CUST04015,65,Male,One year,105.29,,No,Fiber optic,56.0,Yes,Bank transfer,No
CUST04016,61,Male,Two year,97.89,5333.19,No,DSL,54.0,No,Credit card,No
CUST04017,61,Female,Month-to-month,83.11,1473.69,No,No,18.0,Yes,Credit card,No
CUST04018,69,Female,Month-to-month,71.4,3020.12,Yes,DSL,43.0,Yes,Credit card,No
CUST04019,49,Male,One year,90.87,2667.53,No,Fiber optic,29.0,No,Credit card,No
CUST04020,23,Male,One year,59.08,547.94,No,Fiber optic,10.0,No,Mailed check,Yes
CUST04021,53,Female,Month-to-month,104.13,595.26,No,Fiber optic,6.0,Yes,Bank transfer,Yes
CUST04022,55,Male,Two year,87.72,356.06,No,Fiber optic,4.0,Yes,Bank transfer,No
CUST04023,28,Female,Month-to-month,89.78,,No,No,34.0,Yes,Credit card,Yes
CUST04024,50,Female,Two year,,2312.77,No,Fiber optic,33.0,Yes,Bank transfer,No
CUST04025,41,Female,Two year,108.52,372.35,No,DSL,4.0,No,Mailed check,No
CUST04026,40,Female,One year,45.2,2039.24,Yes,Fiber optic,44.0,Yes,Credit card,No
CUST04027,32,Female,Two year,58.11,1797.35,Yes,Fiber optic,31.0,Yes,Electronic check,Yes
CUST04028,44,Female,One year,97.76,6488.8,No,Fiber optic,66.0,Yes,Mailed check,No
CUST04029,28,Male,Month-to-month,69.27,3977.08,No,Fiber optic,58.0,Yes,Electronic check,Yes
CUST04030,68,Female,Month-to-month,108.92,6479.61,No,Fiber optic,60.0,No,Bank transfer,No
CUST04031,67,Female,Month-to-month,54.64,145.38,No,DSL,2.0,Yes,Bank transfer,No
CUST04032,34,Male,Month-to-month,,2114.3,No,DSL,36.0,Yes,Bank transfer,Yes
CUST04033,68,Female,One year,108.87,7577.27,No,No,70.0,No,Credit card,No
CUST04034,31,Male,Month-to-month,66.44,4037.29,Yes,Fiber optic,60.0,Yes,Mailed check,Yes
CUST04035,44,Female,Month-to-month,71.61,1598.21,Yes,DSL,23.0,No,Mailed check,No
CUST04036,35,Male,One year,53.28,2422.31,No,DSL,47.0,No,Credit card,No
CUST04037,45,Male,Two year,47.67,2222.11,No,DSL,46.0,No,Credit card,No
CUST04038,68,Female,Month-to-month,85.59,3718.21,Yes,Fiber optic,44.0,Yes,Bank transfer,No
CUST04039,64,Female,Month-to-month,31.98,547.11,No,DSL,19.0,Yes,Mailed check,No
CUST04040,64,Female,Month-to-month,107.93,5229.14,Yes,Fiber optic,49.0,Yes,Bank transfer,No
CUST04041,21,Female,One year,97.92,5661.97,No,DSL,58.0,Yes,Mailed check,No
CUST04042,24,Male,Month-to-month,39.07,188.46,No,Fiber optic,7.0,No,Credit card,No
CUST04043,62,Male,One year,89.4,3695.11,Yes,DSL,41.0,Yes,Bank transfer,No
CUST04044,52,Male,Month-to-month,80.26,1227.98,Yes,DSL,15.0,Yes,Mailed check,No
CUST04045,65,Female,Month-to-month,38.45,,Yes,Fiber optic,53.0,Yes,Credit card,No
CUST04046,26,Male,Two year,47.32,1148.74,Yes,Fiber optic,23.0,Yes,Electronic check,No
CUST04047,25,Female,Month-to-month,60.9,4007.04,No,Fiber optic,65.0,Yes,Bank transfer,No
CUST04048,69,Female,Month-to-month,89.92,5349.82,No,DSL,,No,Mailed check,No
CUST04049,62,Male,Month-to-month,83.87,872.41,No,Fiber optic,10.0,Yes,Mailed check,No
CUST04050,34,Female,Month-to-month,73.22,4302.32,No,DSL,58.0,Yes,Bank transfer,No
CUST04051,34,Male,One year,96.84,4592.19,No,Fiber optic,47.0,No,Mailed check,No
CUST04052,66,Female,Month-to-month,95.79,1481.3,No,DSL,15.0,Yes,Electronic check,No
CUST04053,50,Male,Month-to-month,81.79,728.58,Yes,DSL,9.0,No,Electronic check,No
CUST04054,49,Female,Month-to-month,98.7,1250.69,Yes,DSL,13.0,No,Mailed check,No
CUST04055,25,Male,One year,53.43,1217.16,No,Fiber optic,23.0,No,Bank transfer,No
CUST04056,36,Male,One year,108.12,3533.03,No,Fiber optic,33.0,Yes,Mailed check,No
CUST04057,55,Female,One year,81.49,783.58,No,Fiber optic,9.0,Yes,Mailed check,No
CUST04058,20,Female,One year,102.24,,Yes,Fiber optic,3.0,Yes,Electronic check,No
CUST04059,22,Male,Month-to-month,74.63,1906.94,Yes,DSL,25.0,No,Credit card,No
CUST04060,30,Female,Month-to-month,41.84,2898.2,No,DSL,71.0,Yes,Credit card,No
CUST04061,64,Female,Month-to-month,74.24,2650.32,No,DSL,36.0,Yes,Mailed check,No
CUST04062,63,Female,Month-to-month,57.11,,No,DSL,20.0,Yes,Bank transfer,No
CUST04063,48,Male,Month-to-month,89.75,4765.21,Yes,DSL,54.0,Yes,Electronic check,No
CUST04064,33,Male,One year,67.58,1299.02,No,DSL,19.0,No,Credit card,No
CUST04065,67,Female,One year,103.61,6163.37,No,Fiber optic,60.0,Yes,Mailed check,No
CUST04066,49,Female,Two year,87.81,3230.32,Yes,Fiber optic,37.0,No,Bank transfer,No
CUST04067,39,Male,Month-to-month,88.45,216.78,Yes,Fiber optic,3.0,Yes,Electronic check,No
CUST04068,46,Female,One year,41.72,772.31,No,Fiber optic,19.0,Yes,Credit card,No
CUST04069,39,Male,Two year,118.42,6305.7,No,No,53.0,Yes,Credit card,No
CUST04070,60,Female,One year,104.17,,Yes,Fiber optic,46.0,Yes,Credit card,No
CUST04071,20,Female,Month-to-month,98.9,5515.71,No,DSL,56.0,No,Bank transfer,No
CUST04072,27,Female,Month-to-month,53.02,3737.82,No,No,70.0,Yes,Bank transfer,No
CUST04073,59,Male,Month-to-month,73.56,2314.44,No,Fiber optic,31.0,Yes,Bank transfer,No
CUST04074,38,Male,Month-to-month,33.71,1766.93,No,Fiber optic,53.0,Yes,Mailed check,No
CUST04075,33,Male,One year,73.85,2525.67,No,Fiber optic,34.0,Yes,Electronic check,No
CUST04076,29,Male,Month-to-month,34.59,1113.16,No,Fiber optic,31.0,Yes,Mailed check,No
CUST04077,19,Female,Month-to-month,75.3,4465.16,No,Fiber optic,,Yes,Electronic check,No
CUST04078,58,Female,One year,84.87,897.89,No,Fiber optic,11.0,Yes,Bank transfer,No
CUST04079,41,Male,One year,59.02,335.43,No,DSL,6.0,Yes,Credit card,No
CUST04080,52,Female,Month-to-month,69.85,1908.29,No,Fiber optic,27.0,No,Bank transfer,No
CUST04081,47,Female,One year,107.57,762.33,Yes,No,7.0,Yes,Mailed check,No
CUST04082,47,Male,Month-to-month,30.86,1515.37,No,Fiber optic,49.0,Yes,Bank transfer,No
CUST04083,64,Female,Month-to-month,99.17,5898.8,Yes,DSL,60.0,Yes,Bank transfer,Yes
CUST04084,52,Female,Month-to-month,55.62,1267.18,No,Fiber optic,33.0,No,Bank transfer,No
CUST04085,36,Male,One year,,1087.54,No,DSL,,Yes,Credit card,No
CUST04086,67,Female,Two year,38.56,1683.31,No,No,44.0,Yes,Electronic check,Yes
CUST04087,25,Female,Month-to-month,96.5,2615.27,No,Fiber optic,27.0,Yes,Electronic check,Yes
CUST04088,43,Female,One year,,1429.87,Yes,DSL,22.0,Yes,Mailed check,Yes
CUST04089,66,Male,Month-to-month,107.25,5008.69,No,Fiber optic,47.0,Yes,Electronic check,Yes
CUST04090,57,Male,One year,72.47,3444.01,Yes,Fiber optic,48.0,No,Bank transfer,No
CUST04091,24,Female,Month-to-month,22.23,648.17,No,DSL,,Yes,Credit card,No
CUST04092,47,Female,Month-to-month,91.67,241.39,Yes,DSL,2.0,No,Bank transfer,No
CUST04093,24,Female,Two year,31.02,472.76,Yes,Fiber optic,15.0,No,Bank transfer,No
CUST04094,20,Male,One year,98.94,4668.97,No,Fiber optic,47.0,Yes,Mailed check,Yes
CUST04095,18,Male,Month-to-month,36.81,1034.21,No,DSL,27.0,No,Bank transfer,No
CUST04096,53,Male,Month-to-month,54.54,3928.71,Yes,Fiber optic,,Yes,Bank transfer,No
CUST04097,42,Female,Month-to-month,96.13,2562.02,No,Fiber optic,27.0,Yes,Mailed check,Yes
CUST04098,54,Female,Month-to-month,115.42,1526.6,No,DSL,13.0,Yes,Electronic check,No
CUST04099,18,Female,Two year,57.14,3200.33,No,DSL,55.0,Yes,Electronic check,Yes
CUST04100,32,Female,Two year,102.94,,No,DSL,17.0,Yes,Electronic check,No
CUST04101,54,Female,Month-to-month,39.08,2264.77,No,No,59.0,Yes,Mailed check,Yes
CUST04102,30,Male,Month-to-month,100.72,956.46,Yes,No,10.0,Yes,Mailed check,Yes
CUST04103,57,Female,Two year,85.75,2852.34,No,DSL,33.0,Yes,Credit card,No
CUST04104,25,Female,Month-to-month,39.27,1395.34,Yes,Fiber optic,37.0,Yes,Credit card,No
CUST04105,22,Female,One year,50.25,361.35,Yes,No,,Yes,Bank transfer,No
CUST04106,26,Male,Month-to-month,33.18,1070.45,No,Fiber optic,,No,Bank transfer,No
CUST04107,18,Female,One year,58.3,422.12,No,DSL,7.0,Yes,Mailed check,No
CUST04108,53,Male,One year,40.36,1401.42,No,DSL,34.0,No,Mailed check,Yes
CUST04109,52,Male,Two year,84.4,5956.9,Yes,Fiber optic,71.0,No,Credit card,No
CUST04110,19,Male,One year,119.45,771.31,Yes,Fiber optic,7.0,Yes,Bank transfer,No
CUST04111,57,Male,Month-to-month,21.2,910.01,No,Fiber optic,41.0,No,Bank transfer,No
CUST04112,40,Male,One year,74.09,4108.73,No,Fiber optic,55.0,Yes,Bank transfer,No
CUST04113,26,Female,Two year,77.37,565.06,No,DSL,7.0,Yes,Electronic check,Yes
CUST04114,51,Female,Month-to-month,111.42,2024.32,No,DSL,18.0,Yes,Credit card,No
CUST04115,63,Male,Month-to-month,70.6,3015.94,No,No,43.0,Yes,Electronic check,No
CUST04116,31,Male,Month-to-month,74.37,2965.92,No,Fiber optic,40.0,No,Bank transfer,No
CUST04117,21,Male,Month-to-month,67.17,3563.8,No,Fiber optic,53.0,No,Mailed check,No
CUST04118,47,Female,Month-to-month,46.89,614.31,No,DSL,14.0,Yes,Credit card,Yes
CUST04119,48,Female,One year,25.6,556.77,No,Fiber optic,21.0,Yes,Electronic check,No
CUST04120,55,Male,Month-to-month,60.87,3475.55,No,Fiber optic,57.0,Yes,Bank transfer,No
CUST04121,28,Female,Two year,37.89,,No,Fiber optic,46.0,Yes,Electronic check,No
CUST04122,52,Female,Month-to-month,75.05,1996.93,No,No,26.0,Yes,Mailed check,No
CUST04123,25,Male,Month-to-month,50.73,1212.47,No,DSL,24.0,Yes,Credit card,No
CUST04124,20,Male,Month-to-month,73.36,399.78,Yes,Fiber optic,5.0,No,Mailed check,No
CUST04125,31,Female,Month-to-month,33.43,1344.63,No,DSL,42.0,No,Mailed check,Yes
CUST04126,30,Female,Month-to-month,113.26,4912.19,No,Fiber optic,43.0,No,Credit card,No
CUST04127,62,Female,Month-to-month,109.45,3532.61,No,Fiber optic,32.0,Yes,Bank transfer,Yes
CUST04128,49,Male,Month-to-month,39.0,342.09,No,Fiber optic,6.0,Yes,Bank transfer,No
CUST04129,51,Male,One year,54.34,3720.83,Yes,DSL,67.0,Yes,Electronic check,No
CUST04130,62,Male,One year,81.35,616.27,No,Fiber optic,7.0,Yes,Bank transfer,No
CUST04131,36,Female,Month-to-month,,830.59,No,No,29.0,Yes,Bank transfer,No
CUST04132,55,Female,One year,55.46,1841.38,No,Fiber optic,34.0,Yes,Bank transfer,Yes
CUST04133,33,Male,One year,45.11,279.52,No,DSL,7.0,No,Electronic check,No
CUST04134,19,Female,Month-to-month,111.55,6495.37,Yes,Fiber optic,58.0,No,Credit card,No
CUST04135,57,Male,Two year,105.25,3327.46,Yes,DSL,31.0,Yes,Bank transfer,No
CUST04136,34,Female,Two year,,3448.55,No,DSL,45.0,No,Mailed check,Yes
CUST04137,51,Male,Month-to-month,72.03,3343.24,No,Fiber optic,47.0,No,Bank transfer,No
CUST04138,59,Female,Month-to-month,113.07,4524.47,No,DSL,40.0,Yes,Bank transfer,No
CUST04139,33,Female,Month-to-month,113.24,3340.42,No,Fiber optic,,Yes,Credit card,Yes
CUST04140,55,Male,Month-to-month,116.93,7228.52,No,Fiber optic,62.0,Yes,Mailed check,No
CUST04141,19,Male,One year,32.54,2372.58,No,DSL,71.0,Yes,Electronic check,Yes
CUST04142,19,Male,Month-to-month,36.06,649.09,No,Fiber optic,17.0,Yes,Bank transfer,No
CUST04143,43,Male,One year,87.67,479.83,No,DSL,5.0,Yes,Bank transfer,Yes
CUST04144,30,Male,One year,74.14,24.92,No,Fiber optic,1.0,No,Bank transfer,No
CUST04145,64,Female,One year,21.85,590.05,No,DSL,31.0,No,Bank transfer,No
CUST04146,48,Male,One year,26.2,895.55,Yes,DSL,35.0,Yes,Mailed check,No
CUST04147,51,Male,Month-to-month,108.81,3147.92,No,DSL,30.0,Yes,Credit card,No
CUST04148,56,Male,Month-to-month,106.89,1625.98,Yes,DSL,15.0,Yes,Credit card,No
CUST04149,20,Male,One year,55.73,3158.25,Yes,DSL,56.0,Yes,Bank transfer,No
CUST04150,25,Male,Month-to-month,109.11,6507.32,No,Fiber optic,60.0,Yes,Electronic check,No
CUST04151,40,Female,Month-to-month,79.37,2172.09,No,Fiber optic,27.0,No,Mailed check,No
CUST04152,31,Male,Two year,100.59,230.01,No,DSL,2.0,Yes,Mailed check,No
CUST04153,44,Male,One year,62.74,3959.3,No,DSL,64.0,Yes,Electronic check,Yes
CUST04154,46,Male,Month-to-month,31.34,136.71,No,Fiber optic,5.0,Yes,Bank transfer,No
CUST04155,56,Female,One year,63.37,4285.77,No,Fiber optic,68.0,No,Bank transfer,No
CUST04156,56,Female,One year,65.73,901.13,No,Fiber optic,13.0,No,Bank transfer,No
CUST04157,18,Male,Month-to-month,75.09,1763.69,No,No,23.0,Yes,Electronic check,No
CUST04158,34,Male,Month-to-month,30.56,1556.61,No,No,50.0,Yes,Mailed check,No
CUST04159,58,Female,Two year,119.14,4380.12,No,DSL,37.0,Yes,Credit card,Yes
CUST04160,47,Female,Month-to-month,44.41,1400.59,No,DSL,30.0,No,Bank transfer,No
CUST04161,30,Female,Month-to-month,39.86,925.84,No,Fiber optic,23.0,Yes,Electronic check,No
CUST04162,38,Male,Month-to-month,72.68,2495.9,No,DSL,34.0,No,Electronic check,No
CUST04163,36,Male,One year,73.72,4804.61,No,Fiber optic,,Yes,Bank transfer,No
CUST04164,36,Female,Month-to-month,63.98,3552.02,No,No,55.0,No,Electronic check,Yes
CUST04165,42,Male,Month-to-month,97.19,6894.5,Yes,Fiber optic,71.0,Yes,Bank transfer,No
CUST04166,39,Female,Month-to-month,71.67,620.13,Yes,DSL,9.0,No,Bank transfer,No
CUST04167,48,Female,Two year,80.97,237.19,Yes,Fiber optic,4.0,Yes,Bank transfer,Yes
CUST04168,34,Female,Month-to-month,92.37,6018.1,No,DSL,66.0,Yes,Mailed check,Yes
CUST04169,40,Male,One year,22.5,785.29,No,No,33.0,No,Electronic check,No
CUST04170,49,Female,Two year,77.06,2367.13,No,DSL,32.0,Yes,Credit card,No
CUST04171,27,Female,Month-to-month,108.42,4821.04,No,Fiber optic,44.0,No,Mailed check,No
CUST04172,27,Male,Two year,21.74,844.55,No,Fiber optic,37.0,Yes,Bank transfer,No
CUST04173,53,Female,Two year,60.52,4011.59,Yes,DSL,67.0,No,Electronic check,No
CUST04174,25,Male,Two year,112.62,6766.28,Yes,DSL,60.0,Yes,Credit card,No
CUST04175,69,Female,Month-to-month,55.32,,No,DSL,59.0,Yes,Bank transfer,No
CUST04176,37,Male,One year,65.87,2375.92,No,Fiber optic,36.0,No,Electronic check,No
CUST04177,49,Female,One year,118.15,5850.91,No,No,49.0,Yes,Bank transfer,No
CUST04178,67,Female,Two year,39.93,,Yes,DSL,51.0,No,Credit card,No
CUST04179,31,Female,Month-to-month,,237.45,Yes,DSL,8.0,No,Electronic check,No
CUST04180,67,Female,One year,105.94,5266.55,No,Fiber optic,50.0,Yes,Credit card,No
CUST04181,45,Female,Month-to-month,106.85,4293.94,Yes,DSL,41.0,Yes,Bank transfer,Yes
CUST04182,63,Male,Month-to-month,67.21,2495.97,No,Fiber optic,38.0,No,Bank transfer,No
CUST04183,69,Male,Month-to-month,71.42,3901.88,Yes,DSL,55.0,No,Credit card,Yes
CUST04184,41,Female,One year,103.58,7044.6,No,Fiber optic,68.0,Yes,Mailed check,No
CUST04185,32,Female,Month-to-month,93.86,1644.43,No,DSL,18.0,Yes,Mailed check,No
CUST04186,39,Female,One year,46.51,2997.85,Yes,DSL,65.0,Yes,Electronic check,No
CUST04187,47,Male,Two year,21.69,1368.36,No,Fiber optic,64.0,Yes,Electronic check,No
CUST04188,21,Male,Month-to-month,67.97,771.66,No,DSL,12.0,Yes,Mailed check,No
CUST04189,30,Female,One year,105.89,4313.16,Yes,Fiber optic,41.0,Yes,Credit card,No
